"experiment","ensemble","model","year","TXx"
"ssp245","r9i1p1f1","CanESM5",2058,91.697774
"ssp245","r9i1p1f1","CanESM5",2059,91.0064660000001
"ssp245","r9i1p1f1","CanESM5",2060,90.213908
"ssp245","r9i1p1f1","CanESM5",2061,93.06167
"ssp245","r9i1p1f1","CanESM5",2062,93.5253500000001
"ssp245","r9i1p1f1","CanESM5",2063,96.056168
"ssp245","r9i1p1f1","CanESM5",2064,90.070646
"ssp245","r9i1p1f1","CanESM5",2065,91.3214300000001
"ssp245","r9i1p1f1","CanESM5",2066,89.855744
"ssp245","r9i1p1f1","CanESM5",2067,88.62116
"ssp245","r9i1p1f1","CanESM5",2068,94.1092160000001
"ssp245","r9i1p1f1","CanESM5",2069,89.0596400000001
"ssp245","r9i1p1f1","CanESM5",2070,93.84872
"ssp245","r9i1p1f1","CanESM5",2071,90.854348
"ssp245","r9i1p1f1","CanESM5",2072,88.684052
"ssp245","r9i1p1f1","CanESM5",2073,94.2166040000001
"ssp245","r9i1p1f1","CanESM5",2074,88.919996
"ssp245","r9i1p1f1","CanESM5",2075,95.120348
"ssp245","r9i1p1f1","CanESM5",2076,84.48368
"ssp245","r9i1p1f1","CanESM5",2077,95.0399240000001
"ssp245","r9i1p1f1","CanESM5",2078,96.129608
"ssp245","r9i1p1f1","CanESM5",2079,94.04006
"ssp245","r9i1p1f1","CanESM5",2080,89.69414
"ssp245","r9i1p1f1","CanESM5",2081,91.7796200000001
"ssp245","r9i1p1f1","CanESM5",2082,90.9280400000001
"ssp245","r9i1p1f1","CanESM5",2083,86.2694240000001
"ssp245","r9i1p1f1","CanESM5",2084,92.7225320000001
"ssp245","r9i1p1f1","CanESM5",2085,91.763024
"ssp245","r9i1p1f1","CanESM5",2086,82.40477
"ssp245","r9i1p1f1","CanESM5",2087,90.603536
"ssp245","r9i1p1f1","CanESM5",2088,93.83054
"ssp245","r9i1p1f1","CanESM5",2089,92.003144
"ssp245","r9i1p1f1","CanESM5",2090,96.359432
"ssp245","r9i1p1f1","CanESM5",2091,98.26448
"ssp245","r9i1p1f1","CanESM5",2092,101.53427
"ssp245","r9i1p1f1","CanESM5",2093,91.0232060000001
"ssp245","r9i1p1f1","CanESM5",2094,96.9419300000001
"ssp245","r9i1p1f1","CanESM5",2095,90.849416
"ssp245","r9i1p1f1","CanESM5",2096,97.2772880000001
"ssp245","r9i1p1f1","CanESM5",2097,84.8547140000001
"ssp245","r9i1p1f1","CanESM5",2098,97.3360040000001
"ssp245","r9i1p1f1","CanESM5",2099,83.073614
"ssp245","r9i1p1f1","CanESM5",2100,94.2379160000001
"ssp585","r10i1p1f1","CanESM5",2015,88.6536860000001
"ssp585","r10i1p1f1","CanESM5",2016,87.82844
"ssp585","r10i1p1f1","CanESM5",2017,88.48103
"ssp585","r10i1p1f1","CanESM5",2018,79.90664
"ssp585","r10i1p1f1","CanESM5",2019,82.850036
"ssp585","r10i1p1f1","CanESM5",2020,82.48676
"ssp585","r10i1p1f1","CanESM5",2021,88.1267000000001
"ssp585","r10i1p1f1","CanESM5",2022,83.898032
"ssp585","r10i1p1f1","CanESM5",2023,90.6215
"ssp585","r10i1p1f1","CanESM5",2024,75.4584800000001
"ssp585","r10i1p1f1","CanESM5",2025,79.341224
"ssp585","r10i1p1f1","CanESM5",2026,78.3855860000001
"ssp585","r10i1p1f1","CanESM5",2027,89.9157920000001
"ssp585","r10i1p1f1","CanESM5",2028,91.787756
"ssp585","r10i1p1f1","CanESM5",2029,82.37534
"ssp585","r10i1p1f1","CanESM5",2030,94.9472060000001
"ssp585","r10i1p1f1","CanESM5",2031,91.5359
"ssp585","r10i1p1f1","CanESM5",2032,86.22662
"ssp585","r10i1p1f1","CanESM5",2033,87.260828
"ssp585","r10i1p1f1","CanESM5",2034,88.040156
"ssp585","r10i1p1f1","CanESM5",2035,94.6382000000001
"ssp585","r10i1p1f1","CanESM5",2036,81.9131000000001
"ssp585","r10i1p1f1","CanESM5",2037,99.6213920000001
"ssp585","r10i1p1f1","CanESM5",2038,97.403468
"ssp585","r10i1p1f1","CanESM5",2039,92.44139
"ssp585","r10i1p1f1","CanESM5",2040,81.4200080000001
"ssp585","r10i1p1f1","CanESM5",2041,97.96154
"ssp585","r10i1p1f1","CanESM5",2042,97.2912200000001
"ssp585","r10i1p1f1","CanESM5",2043,91.49243
"ssp585","r10i1p1f1","CanESM5",2044,98.7224360000001
"ssp585","r10i1p1f1","CanESM5",2045,94.499456
"ssp585","r10i1p1f1","CanESM5",2046,86.4721760000001
"ssp585","r10i1p1f1","CanESM5",2047,90.499712
"ssp585","r10i1p1f1","CanESM5",2048,99.10652
"ssp585","r10i1p1f1","CanESM5",2049,90.4177400000001
"ssp585","r10i1p1f1","CanESM5",2050,91.9401800000001
"ssp585","r10i1p1f1","CanESM5",2051,88.8363860000001
"ssp585","r10i1p1f1","CanESM5",2052,87.94814
"ssp585","r10i1p1f1","CanESM5",2053,95.049428
"ssp585","r10i1p1f1","CanESM5",2054,87.7041320000001
"ssp585","r10i1p1f1","CanESM5",2055,95.00729
"ssp585","r10i1p1f1","CanESM5",2056,92.4752840000001
"ssp585","r10i1p1f1","CanESM5",2057,92.980094
"ssp585","r10i1p1f1","CanESM5",2058,92.72876
"ssp585","r10i1p1f1","CanESM5",2059,101.42564
"ssp585","r10i1p1f1","CanESM5",2060,91.4343800000001
"ssp585","r10i1p1f1","CanESM5",2061,91.8969800000001
"ssp585","r10i1p1f1","CanESM5",2062,84.6900860000001
"ssp585","r10i1p1f1","CanESM5",2063,90.7490480000001
"ssp585","r10i1p1f1","CanESM5",2064,96.0602
"ssp585","r10i1p1f1","CanESM5",2065,94.943246
"ssp585","r10i1p1f1","CanESM5",2066,88.4696
"ssp585","r10i1p1f1","CanESM5",2067,97.75886
"ssp585","r10i1p1f1","CanESM5",2068,104.3672
"ssp585","r10i1p1f1","CanESM5",2069,94.22024
"ssp585","r10i1p1f1","CanESM5",2070,100.93217
"ssp585","r10i1p1f1","CanESM5",2071,97.2290660000001
"ssp585","r10i1p1f1","CanESM5",2072,97.30256
"ssp585","r10i1p1f1","CanESM5",2073,100.1327
"ssp585","r10i1p1f1","CanESM5",2074,92.988068
"ssp585","r10i1p1f1","CanESM5",2075,98.88233
"ssp585","r10i1p1f1","CanESM5",2076,99.5543600000001
"ssp585","r10i1p1f1","CanESM5",2077,102.991712
"ssp585","r10i1p1f1","CanESM5",2078,94.507034
"ssp585","r10i1p1f1","CanESM5",2079,101.574644
"ssp585","r10i1p1f1","CanESM5",2080,98.093732
"ssp585","r10i1p1f1","CanESM5",2081,97.841714
"ssp585","r10i1p1f1","CanESM5",2082,98.377628
"ssp585","r10i1p1f1","CanESM5",2083,93.5432600000001
"ssp585","r10i1p1f1","CanESM5",2084,97.1168000000001
"ssp585","r10i1p1f1","CanESM5",2085,101.587946
"ssp585","r10i1p1f1","CanESM5",2086,101.43698
"ssp585","r10i1p1f1","CanESM5",2087,103.049996
"ssp585","r10i1p1f1","CanESM5",2088,103.386956
"ssp585","r10i1p1f1","CanESM5",2089,103.00946
"ssp585","r10i1p1f1","CanESM5",2090,100.904432
"ssp585","r10i1p1f1","CanESM5",2091,99.434012
"ssp585","r10i1p1f1","CanESM5",2092,101.9984
"ssp585","r10i1p1f1","CanESM5",2093,97.6657640000001
"ssp585","r10i1p1f1","CanESM5",2094,101.22854
"ssp585","r10i1p1f1","CanESM5",2095,102.523046
"ssp585","r10i1p1f1","CanESM5",2096,103.34219
"ssp585","r10i1p1f1","CanESM5",2097,107.297654
"ssp585","r10i1p1f1","CanESM5",2098,103.365806
"ssp585","r10i1p1f1","CanESM5",2099,100.904756
"ssp585","r10i1p1f1","CanESM5",2100,106.359854
"ssp585","r11i1p1f1","CanESM5",2015,89.5028720000001
"ssp585","r11i1p1f1","CanESM5",2016,90.4622000000001
"ssp585","r11i1p1f1","CanESM5",2017,86.388512
"ssp585","r11i1p1f1","CanESM5",2018,84.77582
"ssp585","r11i1p1f1","CanESM5",2019,90.9860000000001
"ssp585","r11i1p1f1","CanESM5",2020,94.2004400000001
"ssp585","r11i1p1f1","CanESM5",2021,88.7197100000001
"ssp585","r11i1p1f1","CanESM5",2022,86.2774520000001
"ssp585","r11i1p1f1","CanESM5",2023,95.135828
"ssp585","r11i1p1f1","CanESM5",2024,87.3224060000001
"ssp585","r11i1p1f1","CanESM5",2025,87.118556
"ssp585","r11i1p1f1","CanESM5",2026,82.5388520000001
"ssp585","r11i1p1f1","CanESM5",2027,85.971704
"ssp585","r11i1p1f1","CanESM5",2028,93.7355
"ssp585","r11i1p1f1","CanESM5",2029,86.98838
"ssp585","r11i1p1f1","CanESM5",2030,89.128184
"ssp585","r11i1p1f1","CanESM5",2031,89.65454
"ssp585","r11i1p1f1","CanESM5",2032,84.301556
"ssp585","r11i1p1f1","CanESM5",2033,91.5146600000001
"ssp585","r11i1p1f1","CanESM5",2034,92.3041400000001
"ssp585","r11i1p1f1","CanESM5",2035,89.37248
"ssp585","r11i1p1f1","CanESM5",2036,91.33826
"ssp585","r11i1p1f1","CanESM5",2037,90.830246
"ssp585","r11i1p1f1","CanESM5",2038,89.232494
"ssp585","r11i1p1f1","CanESM5",2039,90.3951320000001
"ssp585","r11i1p1f1","CanESM5",2040,86.78858
"ssp585","r11i1p1f1","CanESM5",2041,90.619952
"ssp585","r11i1p1f1","CanESM5",2042,95.33948
"ssp585","r11i1p1f1","CanESM5",2043,93.58556
"ssp585","r11i1p1f1","CanESM5",2044,85.239356
"ssp585","r11i1p1f1","CanESM5",2045,91.636304
"ssp585","r11i1p1f1","CanESM5",2046,93.65468
"ssp585","r11i1p1f1","CanESM5",2047,88.57922
"ssp585","r11i1p1f1","CanESM5",2048,94.587404
"ssp585","r11i1p1f1","CanESM5",2049,91.80698
"ssp585","r11i1p1f1","CanESM5",2050,90.349592
"ssp585","r11i1p1f1","CanESM5",2051,94.69841
"ssp585","r11i1p1f1","CanESM5",2052,92.37164
"ssp585","r11i1p1f1","CanESM5",2053,96.936008
"ssp585","r11i1p1f1","CanESM5",2054,88.2104
"ssp585","r11i1p1f1","CanESM5",2055,91.941944
"ssp585","r11i1p1f1","CanESM5",2056,90.676328
"ssp585","r11i1p1f1","CanESM5",2057,89.93282
"ssp585","r11i1p1f1","CanESM5",2058,100.190804
"ssp585","r11i1p1f1","CanESM5",2059,93.3998000000001
"ssp585","r11i1p1f1","CanESM5",2060,98.2086080000001
"ssp585","r11i1p1f1","CanESM5",2061,101.035994
"ssp585","r11i1p1f1","CanESM5",2062,103.755326
"ssp585","r11i1p1f1","CanESM5",2063,89.345156
"ssp585","r11i1p1f1","CanESM5",2064,94.2582200000001
"ssp585","r11i1p1f1","CanESM5",2065,99.540752
"ssp585","r11i1p1f1","CanESM5",2066,95.9567000000001
"ssp585","r11i1p1f1","CanESM5",2067,89.272652
"ssp585","r11i1p1f1","CanESM5",2068,103.818776
"ssp585","r11i1p1f1","CanESM5",2069,98.7027800000001
"ssp585","r11i1p1f1","CanESM5",2070,96.4846760000001
"ssp585","r11i1p1f1","CanESM5",2071,97.841984
"ssp585","r11i1p1f1","CanESM5",2072,95.038052
"ssp585","r11i1p1f1","CanESM5",2073,97.80314
"ssp585","r11i1p1f1","CanESM5",2074,98.793068
"ssp585","r11i1p1f1","CanESM5",2075,94.366454
"ssp585","r11i1p1f1","CanESM5",2076,97.726568
"ssp585","r11i1p1f1","CanESM5",2077,95.16335
"ssp585","r11i1p1f1","CanESM5",2078,94.17902
"ssp585","r11i1p1f1","CanESM5",2079,97.96766
"ssp585","r11i1p1f1","CanESM5",2080,99.726854
"ssp585","r11i1p1f1","CanESM5",2081,97.619396
"ssp585","r11i1p1f1","CanESM5",2082,97.1672540000001
"ssp585","r11i1p1f1","CanESM5",2083,102.901028
"ssp585","r11i1p1f1","CanESM5",2084,103.381286
"ssp585","r11i1p1f1","CanESM5",2085,100.26302
"ssp585","r11i1p1f1","CanESM5",2086,101.145128
"ssp585","r11i1p1f1","CanESM5",2087,101.530094
"ssp585","r11i1p1f1","CanESM5",2088,99.4367120000001
"ssp585","r11i1p1f1","CanESM5",2089,99.5775440000001
"ssp585","r11i1p1f1","CanESM5",2090,96.6542000000001
"ssp585","r11i1p1f1","CanESM5",2091,101.51726
"ssp585","r11i1p1f1","CanESM5",2092,101.916824
"ssp585","r11i1p1f1","CanESM5",2093,104.72648
"ssp585","r11i1p1f1","CanESM5",2094,98.8389500000001
"ssp585","r11i1p1f1","CanESM5",2095,98.9696840000001
"ssp585","r11i1p1f1","CanESM5",2096,103.359866
"ssp585","r11i1p1f1","CanESM5",2097,99.6390140000001
"ssp585","r11i1p1f1","CanESM5",2098,101.97518
"ssp585","r11i1p1f1","CanESM5",2099,102.702128
"ssp585","r11i1p1f1","CanESM5",2100,105.13382
"ssp585","r12i1p1f1","CanESM5",2015,86.56538
"ssp585","r12i1p1f1","CanESM5",2016,95.05994
"ssp585","r12i1p1f1","CanESM5",2017,94.2526400000001
"ssp585","r12i1p1f1","CanESM5",2018,82.0299740000001
"ssp585","r12i1p1f1","CanESM5",2019,86.56808
"ssp585","r12i1p1f1","CanESM5",2020,91.227344
"ssp585","r12i1p1f1","CanESM5",2021,85.4714300000001
"ssp585","r12i1p1f1","CanESM5",2022,90.5469800000001
"ssp585","r12i1p1f1","CanESM5",2023,88.1139200000001
"ssp585","r12i1p1f1","CanESM5",2024,86.704376
"ssp585","r12i1p1f1","CanESM5",2025,81.35978
"ssp585","r12i1p1f1","CanESM5",2026,95.6315300000001
"ssp585","r12i1p1f1","CanESM5",2027,89.043152
"ssp585","r12i1p1f1","CanESM5",2028,90.9558140000001
"ssp585","r12i1p1f1","CanESM5",2029,87.1251800000001
"ssp585","r12i1p1f1","CanESM5",2030,90.08204
"ssp585","r12i1p1f1","CanESM5",2031,89.405312
"ssp585","r12i1p1f1","CanESM5",2032,87.0833480000001
"ssp585","r12i1p1f1","CanESM5",2033,86.929934
"ssp585","r12i1p1f1","CanESM5",2034,86.09846
"ssp585","r12i1p1f1","CanESM5",2035,95.5613300000001
"ssp585","r12i1p1f1","CanESM5",2036,80.827628
"ssp585","r12i1p1f1","CanESM5",2037,86.72558
"ssp585","r12i1p1f1","CanESM5",2038,89.79323
"ssp585","r12i1p1f1","CanESM5",2039,92.72093
"ssp585","r12i1p1f1","CanESM5",2040,93.892244
"ssp585","r12i1p1f1","CanESM5",2041,92.5565000000001
"ssp585","r12i1p1f1","CanESM5",2042,90.4960400000001
"ssp585","r12i1p1f1","CanESM5",2043,90.5504
"ssp585","r12i1p1f1","CanESM5",2044,88.93949
"ssp585","r12i1p1f1","CanESM5",2045,97.323206
"ssp585","r12i1p1f1","CanESM5",2046,92.0345
"ssp585","r12i1p1f1","CanESM5",2047,91.77206
"ssp585","r12i1p1f1","CanESM5",2048,91.8656960000001
"ssp585","r12i1p1f1","CanESM5",2049,93.1928000000001
"ssp585","r12i1p1f1","CanESM5",2050,95.213516
"ssp585","r12i1p1f1","CanESM5",2051,86.908172
"ssp585","r12i1p1f1","CanESM5",2052,90.3023600000001
"ssp585","r12i1p1f1","CanESM5",2053,101.256206
"ssp585","r12i1p1f1","CanESM5",2054,101.54714
"ssp585","r12i1p1f1","CanESM5",2055,93.530516
"ssp585","r12i1p1f1","CanESM5",2056,94.01297
"ssp585","r12i1p1f1","CanESM5",2057,94.74521
"ssp585","r12i1p1f1","CanESM5",2058,95.6795540000001
"ssp585","r12i1p1f1","CanESM5",2059,92.2275860000001
"ssp585","r12i1p1f1","CanESM5",2060,93.033986
"ssp585","r12i1p1f1","CanESM5",2061,94.07516
"ssp585","r12i1p1f1","CanESM5",2062,96.143504
"ssp585","r12i1p1f1","CanESM5",2063,99.9805280000001
"ssp585","r12i1p1f1","CanESM5",2064,95.169668
"ssp585","r12i1p1f1","CanESM5",2065,93.8855840000001
"ssp585","r12i1p1f1","CanESM5",2066,95.4631760000001
"ssp585","r12i1p1f1","CanESM5",2067,97.239056
"ssp585","r12i1p1f1","CanESM5",2068,98.2166720000001
"ssp585","r12i1p1f1","CanESM5",2069,97.7054000000001
"ssp585","r12i1p1f1","CanESM5",2070,99.454892
"ssp585","r12i1p1f1","CanESM5",2071,102.973874
"ssp585","r12i1p1f1","CanESM5",2072,101.69726
"ssp585","r12i1p1f1","CanESM5",2073,96.9618740000001
"ssp585","r12i1p1f1","CanESM5",2074,101.672708
"ssp585","r12i1p1f1","CanESM5",2075,97.27034
"ssp585","r12i1p1f1","CanESM5",2076,96.702764
"ssp585","r12i1p1f1","CanESM5",2077,92.142176
"ssp585","r12i1p1f1","CanESM5",2078,92.682428
"ssp585","r12i1p1f1","CanESM5",2079,99.334364
"ssp585","r12i1p1f1","CanESM5",2080,92.0021000000001
"ssp585","r12i1p1f1","CanESM5",2081,103.662374
"ssp585","r12i1p1f1","CanESM5",2082,103.8353
"ssp585","r12i1p1f1","CanESM5",2083,96.5777
"ssp585","r12i1p1f1","CanESM5",2084,104.151434
"ssp585","r12i1p1f1","CanESM5",2085,100.251626
"ssp585","r12i1p1f1","CanESM5",2086,99.37283
"ssp585","r12i1p1f1","CanESM5",2087,97.0987640000001
"ssp585","r12i1p1f1","CanESM5",2088,103.243856
"ssp585","r12i1p1f1","CanESM5",2089,101.679674
"ssp585","r12i1p1f1","CanESM5",2090,100.05107
"ssp585","r12i1p1f1","CanESM5",2091,105.183716
"ssp585","r12i1p1f1","CanESM5",2092,102.041564
"ssp585","r12i1p1f1","CanESM5",2093,101.55398
"ssp585","r12i1p1f1","CanESM5",2094,102.338474
"ssp585","r12i1p1f1","CanESM5",2095,96.760814
"ssp585","r12i1p1f1","CanESM5",2096,104.34398
"ssp585","r12i1p1f1","CanESM5",2097,102.41942
"ssp585","r12i1p1f1","CanESM5",2098,103.11701
"ssp585","r12i1p1f1","CanESM5",2099,103.599968
"ssp585","r12i1p1f1","CanESM5",2100,101.148656
"ssp585","r13i1p1f1","CanESM5",2015,89.435912
"ssp585","r13i1p1f1","CanESM5",2016,90.9879800000001
"ssp585","r13i1p1f1","CanESM5",2017,89.79854
"ssp585","r13i1p1f1","CanESM5",2018,86.53217
"ssp585","r13i1p1f1","CanESM5",2019,82.0364540000001
"ssp585","r13i1p1f1","CanESM5",2020,95.334134
"ssp585","r13i1p1f1","CanESM5",2021,92.14988
"ssp585","r13i1p1f1","CanESM5",2022,83.642324
"ssp585","r13i1p1f1","CanESM5",2023,87.236834
"ssp585","r13i1p1f1","CanESM5",2024,92.1569540000001
"ssp585","r13i1p1f1","CanESM5",2025,82.7343500000001
"ssp585","r13i1p1f1","CanESM5",2026,88.3950080000001
"ssp585","r13i1p1f1","CanESM5",2027,92.6418920000001
"ssp585","r13i1p1f1","CanESM5",2028,90.364964
"ssp585","r13i1p1f1","CanESM5",2029,92.40458
"ssp585","r13i1p1f1","CanESM5",2030,83.6133260000001
"ssp585","r13i1p1f1","CanESM5",2031,86.61407
"ssp585","r13i1p1f1","CanESM5",2032,84.282548
"ssp585","r13i1p1f1","CanESM5",2033,90.531032
"ssp585","r13i1p1f1","CanESM5",2034,89.8159280000001
"ssp585","r13i1p1f1","CanESM5",2035,93.1662140000001
"ssp585","r13i1p1f1","CanESM5",2036,94.09838
"ssp585","r13i1p1f1","CanESM5",2037,86.721674
"ssp585","r13i1p1f1","CanESM5",2038,91.4031680000001
"ssp585","r13i1p1f1","CanESM5",2039,93.0917660000001
"ssp585","r13i1p1f1","CanESM5",2040,85.0607060000001
"ssp585","r13i1p1f1","CanESM5",2041,91.46102
"ssp585","r13i1p1f1","CanESM5",2042,84.577532
"ssp585","r13i1p1f1","CanESM5",2043,90.79547
"ssp585","r13i1p1f1","CanESM5",2044,83.1668000000001
"ssp585","r13i1p1f1","CanESM5",2045,93.8257700000001
"ssp585","r13i1p1f1","CanESM5",2046,91.83812
"ssp585","r13i1p1f1","CanESM5",2047,94.741034
"ssp585","r13i1p1f1","CanESM5",2048,90.7079
"ssp585","r13i1p1f1","CanESM5",2049,91.11659
"ssp585","r13i1p1f1","CanESM5",2050,92.5611260000001
"ssp585","r13i1p1f1","CanESM5",2051,97.071908
"ssp585","r13i1p1f1","CanESM5",2052,93.6630140000001
"ssp585","r13i1p1f1","CanESM5",2053,91.7090960000001
"ssp585","r13i1p1f1","CanESM5",2054,99.8751200000001
"ssp585","r13i1p1f1","CanESM5",2055,92.089994
"ssp585","r13i1p1f1","CanESM5",2056,104.442404
"ssp585","r13i1p1f1","CanESM5",2057,93.093476
"ssp585","r13i1p1f1","CanESM5",2058,92.50043
"ssp585","r13i1p1f1","CanESM5",2059,91.691132
"ssp585","r13i1p1f1","CanESM5",2060,96.6416720000001
"ssp585","r13i1p1f1","CanESM5",2061,90.51656
"ssp585","r13i1p1f1","CanESM5",2062,97.6847720000001
"ssp585","r13i1p1f1","CanESM5",2063,96.523844
"ssp585","r13i1p1f1","CanESM5",2064,93.1946
"ssp585","r13i1p1f1","CanESM5",2065,103.12223
"ssp585","r13i1p1f1","CanESM5",2066,90.938228
"ssp585","r13i1p1f1","CanESM5",2067,98.9322800000001
"ssp585","r13i1p1f1","CanESM5",2068,98.9998340000001
"ssp585","r13i1p1f1","CanESM5",2069,103.60202
"ssp585","r13i1p1f1","CanESM5",2070,94.1954
"ssp585","r13i1p1f1","CanESM5",2071,97.50398
"ssp585","r13i1p1f1","CanESM5",2072,94.97354
"ssp585","r13i1p1f1","CanESM5",2073,101.488244
"ssp585","r13i1p1f1","CanESM5",2074,92.939612
"ssp585","r13i1p1f1","CanESM5",2075,98.691332
"ssp585","r13i1p1f1","CanESM5",2076,99.3084800000001
"ssp585","r13i1p1f1","CanESM5",2077,91.980608
"ssp585","r13i1p1f1","CanESM5",2078,97.48832
"ssp585","r13i1p1f1","CanESM5",2079,96.8276120000001
"ssp585","r13i1p1f1","CanESM5",2080,100.403564
"ssp585","r13i1p1f1","CanESM5",2081,100.567364
"ssp585","r13i1p1f1","CanESM5",2082,97.228076
"ssp585","r13i1p1f1","CanESM5",2083,103.64513
"ssp585","r13i1p1f1","CanESM5",2084,99.2220800000001
"ssp585","r13i1p1f1","CanESM5",2085,104.362214
"ssp585","r13i1p1f1","CanESM5",2086,105.547586
"ssp585","r13i1p1f1","CanESM5",2087,100.963364
"ssp585","r13i1p1f1","CanESM5",2088,102.13808
"ssp585","r13i1p1f1","CanESM5",2089,98.244752
"ssp585","r13i1p1f1","CanESM5",2090,99.5002160000001
"ssp585","r13i1p1f1","CanESM5",2091,108.216644
"ssp585","r13i1p1f1","CanESM5",2092,102.0281
"ssp585","r13i1p1f1","CanESM5",2093,101.761736
"ssp585","r13i1p1f1","CanESM5",2094,103.000172
"ssp585","r13i1p1f1","CanESM5",2095,98.04596
"ssp585","r13i1p1f1","CanESM5",2096,102.274304
"ssp585","r13i1p1f1","CanESM5",2097,107.418056
"ssp585","r13i1p1f1","CanESM5",2098,101.525594
"ssp585","r13i1p1f1","CanESM5",2099,105.22886
"ssp585","r13i1p1f1","CanESM5",2100,100.182452
"ssp585","r14i1p1f1","CanESM5",2015,93.523316
"ssp585","r14i1p1f1","CanESM5",2016,91.771988
"ssp585","r14i1p1f1","CanESM5",2017,90.15998
"ssp585","r14i1p1f1","CanESM5",2018,89.8052720000001
"ssp585","r14i1p1f1","CanESM5",2019,86.687672
"ssp585","r14i1p1f1","CanESM5",2020,82.634828
"ssp585","r14i1p1f1","CanESM5",2021,82.6043360000001
"ssp585","r14i1p1f1","CanESM5",2022,87.836306
"ssp585","r14i1p1f1","CanESM5",2023,82.09166
"ssp585","r14i1p1f1","CanESM5",2024,87.1139480000001
"ssp585","r14i1p1f1","CanESM5",2025,86.708336
"ssp585","r14i1p1f1","CanESM5",2026,92.983064
"ssp585","r14i1p1f1","CanESM5",2027,86.3164040000001
"ssp585","r14i1p1f1","CanESM5",2028,86.8626860000001
"ssp585","r14i1p1f1","CanESM5",2029,89.811536
"ssp585","r14i1p1f1","CanESM5",2030,90.9899240000001
"ssp585","r14i1p1f1","CanESM5",2031,85.85204
"ssp585","r14i1p1f1","CanESM5",2032,88.328372
"ssp585","r14i1p1f1","CanESM5",2033,94.369316
"ssp585","r14i1p1f1","CanESM5",2034,87.98576
"ssp585","r14i1p1f1","CanESM5",2035,91.39874
"ssp585","r14i1p1f1","CanESM5",2036,86.001476
"ssp585","r14i1p1f1","CanESM5",2037,87.5652800000001
"ssp585","r14i1p1f1","CanESM5",2038,91.095674
"ssp585","r14i1p1f1","CanESM5",2039,86.7399800000001
"ssp585","r14i1p1f1","CanESM5",2040,88.83473
"ssp585","r14i1p1f1","CanESM5",2041,91.799456
"ssp585","r14i1p1f1","CanESM5",2042,91.883714
"ssp585","r14i1p1f1","CanESM5",2043,87.20042
"ssp585","r14i1p1f1","CanESM5",2044,91.5330200000001
"ssp585","r14i1p1f1","CanESM5",2045,96.2989520000001
"ssp585","r14i1p1f1","CanESM5",2046,86.04518
"ssp585","r14i1p1f1","CanESM5",2047,84.80642
"ssp585","r14i1p1f1","CanESM5",2048,94.2329300000001
"ssp585","r14i1p1f1","CanESM5",2049,87.9048500000001
"ssp585","r14i1p1f1","CanESM5",2050,94.7101640000001
"ssp585","r14i1p1f1","CanESM5",2051,96.29852
"ssp585","r14i1p1f1","CanESM5",2052,98.561534
"ssp585","r14i1p1f1","CanESM5",2053,95.276012
"ssp585","r14i1p1f1","CanESM5",2054,95.65691
"ssp585","r14i1p1f1","CanESM5",2055,95.381816
"ssp585","r14i1p1f1","CanESM5",2056,99.707414
"ssp585","r14i1p1f1","CanESM5",2057,93.3185840000001
"ssp585","r14i1p1f1","CanESM5",2058,97.097504
"ssp585","r14i1p1f1","CanESM5",2059,88.01114
"ssp585","r14i1p1f1","CanESM5",2060,89.9836340000001
"ssp585","r14i1p1f1","CanESM5",2061,95.48411
"ssp585","r14i1p1f1","CanESM5",2062,99.409406
"ssp585","r14i1p1f1","CanESM5",2063,94.56674
"ssp585","r14i1p1f1","CanESM5",2064,96.8453600000001
"ssp585","r14i1p1f1","CanESM5",2065,94.42976
"ssp585","r14i1p1f1","CanESM5",2066,95.516294
"ssp585","r14i1p1f1","CanESM5",2067,98.427056
"ssp585","r14i1p1f1","CanESM5",2068,99.9834800000001
"ssp585","r14i1p1f1","CanESM5",2069,90.3900200000001
"ssp585","r14i1p1f1","CanESM5",2070,93.2547560000001
"ssp585","r14i1p1f1","CanESM5",2071,94.970156
"ssp585","r14i1p1f1","CanESM5",2072,96.16289
"ssp585","r14i1p1f1","CanESM5",2073,101.509556
"ssp585","r14i1p1f1","CanESM5",2074,98.914964
"ssp585","r14i1p1f1","CanESM5",2075,97.7144360000001
"ssp585","r14i1p1f1","CanESM5",2076,99.53042
"ssp585","r14i1p1f1","CanESM5",2077,106.50245
"ssp585","r14i1p1f1","CanESM5",2078,95.21402
"ssp585","r14i1p1f1","CanESM5",2079,103.25363
"ssp585","r14i1p1f1","CanESM5",2080,98.9632040000001
"ssp585","r14i1p1f1","CanESM5",2081,101.545754
"ssp585","r14i1p1f1","CanESM5",2082,94.4780360000001
"ssp585","r14i1p1f1","CanESM5",2083,103.48718
"ssp585","r14i1p1f1","CanESM5",2084,103.791524
"ssp585","r14i1p1f1","CanESM5",2085,103.604864
"ssp585","r14i1p1f1","CanESM5",2086,99.2930000000001
"ssp585","r14i1p1f1","CanESM5",2087,100.59548
"ssp585","r14i1p1f1","CanESM5",2088,105.92447
"ssp585","r14i1p1f1","CanESM5",2089,106.4777
"ssp585","r14i1p1f1","CanESM5",2090,102.38432
"ssp585","r14i1p1f1","CanESM5",2091,102.151148
"ssp585","r14i1p1f1","CanESM5",2092,102.01406
"ssp585","r14i1p1f1","CanESM5",2093,105.526706
"ssp585","r14i1p1f1","CanESM5",2094,105.103346
